10605;0.53401;109;2022-08-08 13:43:35.070864000
10606;0.53406;110;2022-08-08 13:43:35.574170000
10607;0.53411;111;2022-08-08 13:43:36.078289000
10608;0.53416;112;2022-08-08 13:43:36.580209000
10607;0.53411;111;2022-08-08 13:43:37.083354000
10607;0.53411;111;2022-08-08 13:43:37.586422000
10607;0.53411;111;2022-08-08 13:43:38.089253000
10606;0.53406;110;2022-08-08 13:43:38.591224000
10607;0.53411;111;2022-08-08 13:43:39.094329000
10605;0.53401;109;2022-08-08 13:43:39.597307000
10606;0.53406;110;2022-08-08 13:43:40.100383000
10607;0.53411;111;2022-08-08 13:43:40.603396000
10604;0.53396;108;2022-08-08 13:43:41.106633000
10601;0.53381;105;2022-08-08 13:43:41.609578000
10601;0.53381;105;2022-08-08 13:43:42.111625000
10600;0.53376;104;2022-08-08 13:43:42.614414000
10602;0.53386;106;2022-08-08 13:43:43.117438000
10602;0.53386;106;2022-08-08 13:43:43.620310000
10602;0.53386;106;2022-08-08 13:43:44.123517000
10602;0.53386;106;2022-08-08 13:43:44.626639000
10602;0.53386;106;2022-08-08 13:43:45.129700000
10601;0.53381;105;2022-08-08 13:43:45.631579000
10601;0.53381;105;2022-08-08 13:43:46.134583000
10600;0.53376;104;2022-08-08 13:43:46.637616000
10599;0.53371;103;2022-08-08 13:43:47.140574000
10599;0.53371;103;2022-08-08 13:43:47.643537000
10599;0.53371;103;2022-08-08 13:43:48.145597000
10600;0.53376;104;2022-08-08 13:43:48.648584000
10600;0.53376;104;2022-08-08 13:43:49.152342000
10600;0.53376;104;2022-08-08 13:43:49.654563000
10600;0.53376;104;2022-08-08 13:43:50.157596000
10598;0.53366;102;2022-08-08 13:43:50.660506000
10598;0.53366;102;2022-08-08 13:43:51.162647000
10598;0.53366;102;2022-08-08 13:43:51.665766000
10598;0.53371;103;2022-08-08 13:43:52.168985000
10596;0.53356;100;2022-08-08 13:43:52.671671000
10595;0.53351;99;2022-08-08 13:43:53.174638000
10595;0.53351;99;2022-08-08 13:43:53.676813000
10594;0.53346;98;2022-08-08 13:43:54.179622000
10593;0.53341;97;2022-08-08 13:43:54.682814000
10592;0.53336;96;2022-08-08 13:43:55.185900000
10592;0.53336;96;2022-08-08 13:43:55.687739000
10591;0.53331;95;2022-08-08 13:43:56.190977000
10591;0.53331;95;2022-08-08 13:43:56.693990000
10591;0.53331;95;2022-08-08 13:43:57.195904000
10591;0.53331;95;2022-08-08 13:43:57.698952000
10589;0.53321;93;2022-08-08 13:43:58.201937000
10589;0.53321;93;2022-08-08 13:43:58.705113000
10588;0.53316;92;2022-08-08 13:43:59.206887000
10588;0.53316;92;2022-08-08 13:43:59.710069000
10587;0.53311;91;2022-08-08 13:44:00.213194000
10587;0.53311;91;2022-08-08 13:44:00.715142000
10587;0.53311;91;2022-08-08 13:44:01.218132000
10585;0.53301;89;2022-08-08 13:44:01.720964000
